code_facture,code_client,date_commande,ref_commercial,societe,mois,annee,annee_mois,jour_semaine,trimestre
V25-FAC+07151,CLT094670,2025-12-08,MH,LSAT,12,2025,2025-12,0,4
V25-FAC+07152,CLT094670,2025-12-08,MH,LSAT,12,2025,2025-12,0,4
V25-FAC+07153,CLT034272,2025-12-08,MH,LSAT,12,2025,2025-12,0,4
V25-FAC+07155,CLT110873,2025-12-08,FAB,LSAT,12,2025,2025-12,0,4
V25-FAC+07156,CLT106143,2025-12-09,FAB,LSAT,12,2025,2025-12,1,4
V25-FAC+07157,CLT106143,2025-12-09,FAB,LSAT,12,2025,2025-12,1,4
V25-FAC+07158,CLT112741,2025-12-09,IS,LSAT,12,2025,2025-12,1,4
V25-FAC+07159,CLT111672,2025-12-09,ASO,LSAT,12,2025,2025-12,1,4
V25-FAC+07160,CLT113244,2025-12-09,ASO,LSAT,12,2025,2025-12,1,4
V25-FAC+07161,CLT112832,2025-12-09,IS,LSAT,12,2025,2025-12,1,4
V25-FAC+07162,CLT084040,2025-12-09,CZ,LSAT,12,2025,2025-12,1,4
V25-FAC+07163,CLT084040,2025-12-09,CZ,LSAT,12,2025,2025-12,1,4
V25-FAC+07164,CLT099746,2025-12-09,FAB,LSAT,12,2025,2025-12,1,4
V25-FAC+07165,CLT108615,2025-12-09,CZ,LSAT,12,2025,2025-12,1,4
V25-FAC+07166,CLT108615,2025-12-09,CZ,LSAT,12,2025,2025-12,1,4
V25-FAC+07167,CLT108101,2025-12-09,ME,LSAT,12,2025,2025-12,1,4
V25-FAC+07168,CLT026177,2025-12-09,ME,LSAT,12,2025,2025-12,1,4
V25-FAC+07169,CLT106986,2025-12-09,ME,LSAT,12,2025,2025-12,1,4
V25-FAC+07170,CLT106986,2025-12-09,ME,LSAT,12,2025,2025-12,1,4
V25-FAC+07171,CLT112146,2025-12-09,ME,LSAT,12,2025,2025-12,1,4
V25-FAC+07172,CLT108101,2025-12-09,ME,LSAT,12,2025,2025-12,1,4
V25-FAC+07173,CLT080892,2025-12-09,ME,LSAT,12,2025,2025-12,1,4
V25-FAC+07174,CLT112145,2025-12-09,ME,LSAT,12,2025,2025-12,1,4
V25-FAC+07175,CLT112145,2025-12-09,ME,LSAT,12,2025,2025-12,1,4
V25-FAC+07176,CLT111375,2025-12-09,ME,LSAT,12,2025,2025-12,1,4
V25-FAC+07177,CLT107526,2025-12-09,ME,LSAT,12,2025,2025-12,1,4
V25-FAC+07178,CLT108101,2025-12-09,ME,LSAT,12,2025,2025-12,1,4
V25-FAC+07179,CLT112145,2025-12-09,ME,LSAT,12,2025,2025-12,1,4
V25-FAC+07180,CLT110970,2025-12-09,FAB,LSAT,12,2025,2025-12,1,4
V25-FAC+07181,CLT076898,2025-12-09,ML,LSAT,12,2025,2025-12,1,4
V25-FAC+07182,CLT112700,2025-12-09,AF,LSAT,12,2025,2025-12,1,4
V25-FAC+07183,CLT068613,2025-12-09,IBD,LSAT,12,2025,2025-12,1,4
V25-FAC+07184,CLT112615,2025-12-10,HZ,LSAT,12,2025,2025-12,2,4
V25-FAC+07185,CLT113453,2025-12-10,HZ,LSAT,12,2025,2025-12,2,4
V25-FAC+07186,CLT106366,2025-12-10,FAB,LSAT,12,2025,2025-12,2,4
V25-FAC+07187,CLT113453,2025-12-10,HZ,LSAT,12,2025,2025-12,2,4
V25-FAC+07188,CLT094912,2025-12-10,ASO,LSAT,12,2025,2025-12,2,4
V25-FAC+07189,CLT110509,2025-12-10,ASO,LSAT,12,2025,2025-12,2,4
V25-FAC+07190,CLT106366,2025-12-10,FAB,LSAT,12,2025,2025-12,2,4
V25-FAC+07191,CLT089765,2025-12-10,ML,LSAT,12,2025,2025-12,2,4
V25-FAC+07192,CLT109532,2025-12-10,ML,LSAT,12,2025,2025-12,2,4
V25-FAC+07193,CLT111142,2025-12-10,ASO,LSAT,12,2025,2025-12,2,4
V25-FAC+07194,CLT071345,2025-12-10,ASO,LSAT,12,2025,2025-12,2,4
V25-FAC+07195,CLT089765,2025-12-10,ML,LSAT,12,2025,2025-12,2,4
V25-FAC+07196,CLT112877,2025-12-10,IS,LSAT,12,2025,2025-12,2,4
V25-FAC+07197,CLT104063,2025-12-10,CZ,LSAT,12,2025,2025-12,2,4
V25-FAC+07198,CLT112334,2025-12-10,CZ,LSAT,12,2025,2025-12,2,4
V25-FAC+07199,CLT109827,2025-12-10,BY,LSAT,12,2025,2025-12,2,4
V25-FAC+07200,CLT109827,2025-12-10,BY,LSAT,12,2025,2025-12,2,4
V25-FAC+07201,CLT109827,2025-12-10,BY,LSAT,12,2025,2025-12,2,4
V25-FAC+07202,CLT112401,2025-12-10,IS,LSAT,12,2025,2025-12,2,4
V25-FAC+07203,CLT027007,2025-12-10,IS,LSAT,12,2025,2025-12,2,4
V25-FAC+07204,CLT091206,2025-12-10,ML,LSAT,12,2025,2025-12,2,4
V25-FAC+07205,CLT107423,2025-12-10,IS,LSAT,12,2025,2025-12,2,4
V25-FAC+07206,CLT102268,2025-12-10,IS,LSAT,12,2025,2025-12,2,4
V25-FAC+07207,CLT045688,2025-12-10,IBD,LSAT,12,2025,2025-12,2,4
V25-FAC+07208,CLT113455,2025-12-10,LSAT,LSAT,12,2025,2025-12,2,4
V25-FAC+07209,CLT105471,2025-12-10,IS,LSAT,12,2025,2025-12,2,4
V25-FAC+07210,CLT105471,2025-12-10,IS,LSAT,12,2025,2025-12,2,4
V25-FAC+07211,CLT100647,2025-12-10,MH,LSAT,12,2025,2025-12,2,4
V25-FAC+07212,CLT111011,2025-12-10,BY,LSAT,12,2025,2025-12,2,4
V25-FAC+07213,CLT101157,2025-12-10,ASO,LSAT,12,2025,2025-12,2,4
V25-FAC+07214,CLT112011,2025-12-10,FAB,LSAT,12,2025,2025-12,2,4
V25-FAC+07215,CLT112011,2025-12-10,FAB,LSAT,12,2025,2025-12,2,4
V25-FAC+07216,CLT012878,2025-12-10,IBD,LSAT,12,2025,2025-12,2,4
V25-FAC+07217,CLT045688,2025-12-10,IBD,LSAT,12,2025,2025-12,2,4
V25-FAC+07218,CLT045688,2025-12-10,IBD,LSAT,12,2025,2025-12,2,4
V25-FAC+07219,CLT089402,2025-12-11,AF,LSAT,12,2025,2025-12,3,4
V25-FAC+07220,CLT097923,2025-12-11,BY,LSAT,12,2025,2025-12,3,4
V25-FAC+07221,CLT112615,2025-12-11,HZ,LSAT,12,2025,2025-12,3,4
V25-FAC+07222,CLT112700,2025-12-11,AF,LSAT,12,2025,2025-12,3,4
V25-FAC+07223,CLT105980,2025-12-11,IS,LSAT,12,2025,2025-12,3,4
V25-FAC+07224,CLT112401,2025-12-11,IS,LSAT,12,2025,2025-12,3,4
V25-FAC+07226,CLT112285,2025-12-11,AF,LSAT,12,2025,2025-12,3,4
V25-FAC+07227,CLT089402,2025-12-11,AF,LSAT,12,2025,2025-12,3,4
V25-FAC+07228,CLT108323,2025-12-11,IS,LSAT,12,2025,2025-12,3,4
V25-FAC+07229,CLT106148,2025-12-11,CZ,LSAT,12,2025,2025-12,3,4
V25-FAC+07230,CLT107944,2025-12-11,MH,LSAT,12,2025,2025-12,3,4
V25-FAC+07231,CLT107811,2025-12-11,BY,LSAT,12,2025,2025-12,3,4
V25-FAC+07232,CLT107811,2025-12-11,BY,LSAT,12,2025,2025-12,3,4
V25-FAC+07233,CLT112011,2025-12-11,FAB,LSAT,12,2025,2025-12,3,4
V25-FAC+07234,CLT112011,2025-12-11,FAB,LSAT,12,2025,2025-12,3,4
V25-FAC+07235,CLT070730,2025-12-11,LSAT,LSAT,12,2025,2025-12,3,4
V25-FAC+07236,CLT109335,2025-12-11,BY,LSAT,12,2025,2025-12,3,4
V25-FAC+07237,CLT070730,2025-12-11,LSAT,LSAT,12,2025,2025-12,3,4
V25-FAC+07238,CLT112151,2025-12-11,ME,LSAT,12,2025,2025-12,3,4
V25-FAC+07239,CLT113238,2025-12-11,ME,LSAT,12,2025,2025-12,3,4
V25-FAC+07240,CLT110797,2025-12-11,ME,LSAT,12,2025,2025-12,3,4
V25-FAC+07241,CLT106861,2025-12-11,ME,LSAT,12,2025,2025-12,3,4
V25-FAC+07242,CLT111615,2025-12-11,ME,LSAT,12,2025,2025-12,3,4
V25-FAC+07243,CLT112119,2025-12-11,ME,LSAT,12,2025,2025-12,3,4
V25-FAC+07244,CLT112162,2025-12-11,ME,LSAT,12,2025,2025-12,3,4
V25-FAC+07245,CLT070730,2025-12-12,LSAT,LSAT,12,2025,2025-12,4,4
V25-FAC+07246,CLT083831,2025-12-12,FAB,LSAT,12,2025,2025-12,4,4
V25-FAC+07247,CLT083831,2025-12-12,FAB,LSAT,12,2025,2025-12,4,4
V25-FAC+07248,CLT111515,2025-12-12,BY,LSAT,12,2025,2025-12,4,4
V25-FAC+07249,CLT111515,2025-12-12,BY,LSAT,12,2025,2025-12,4,4
V25-FAC+07250,CLT108070,2025-12-12,BY,LSAT,12,2025,2025-12,4,4
V25-FAC+07251,CLT102268,2025-12-12,IS,LSAT,12,2025,2025-12,4,4
V25-FAC+07252,CLT099816,2025-12-12,ML,LSAT,12,2025,2025-12,4,4
V25-FAC+07253,CLT089765,2025-12-12,ML,LSAT,12,2025,2025-12,4,4
V25-FAC+07254,CLT111330,2025-12-12,ASO,LSAT,12,2025,2025-12,4,4
V25-FAC+07255,CLT076898,2025-12-12,ML,LSAT,12,2025,2025-12,4,4
V25-FAC+07256,CLT083831,2025-12-12,FAB,LSAT,12,2025,2025-12,4,4
V25-FAC+07257,CLT091331,2025-12-12,MCH,LSAT,12,2025,2025-12,4,4
V25-FAC+07258,CLT030502,2025-12-12,CZ,LSAT,12,2025,2025-12,4,4
V25-FAC+07259,CLT023447,2025-12-12,FAB,LSAT,12,2025,2025-12,4,4
V25-FAC+07260,CLT106366,2025-12-12,FAB,LSAT,12,2025,2025-12,4,4
V25-FAC+07261,CLT110970,2025-12-12,FAB,LSAT,12,2025,2025-12,4,4
V25-FAC+07262,CLT110970,2025-12-12,FAB,LSAT,12,2025,2025-12,4,4
V25-FAC+07263,CLT068613,2025-12-12,IBD,LSAT,12,2025,2025-12,4,4
V25-FAC+07264,CLT106143,2025-12-15,FAB,LSAT,12,2025,2025-12,0,4
V25-FAC+07265,CLT106143,2025-12-15,FAB,LSAT,12,2025,2025-12,0,4
V25-FAC+07266,CLT100647,2025-12-15,MH,LSAT,12,2025,2025-12,0,4
V25-FAC+07267,CLT009160,2025-12-15,IS,LSAT,12,2025,2025-12,0,4
V25-FAC+07268,CLT009160,2025-12-15,IS,LSAT,12,2025,2025-12,0,4
V25-FAC+07269,CLT107280,2025-12-15,MH,LSAT,12,2025,2025-12,0,4
V25-FAC+07270,CLT105453,2025-12-15,IBD,LSAT,12,2025,2025-12,0,4
V25-FAC+07271,CLT105453,2025-12-15,IBD,LSAT,12,2025,2025-12,0,4
V25-FAC+07272,CLT099780,2025-12-15,IS,LSAT,12,2025,2025-12,0,4
V25-FAC+07274,CLT107790,2025-12-15,MH,LSAT,12,2025,2025-12,0,4
V25-FAC+07275,CLT107790,2025-12-15,MH,LSAT,12,2025,2025-12,0,4
V25-FAC+07276,CLT110509,2025-12-15,ASO,LSAT,12,2025,2025-12,0,4
V25-FAC+07277,CLT113272,2025-12-15,ASO,LSAT,12,2025,2025-12,0,4
V25-FAC+07278,CLT112324,2025-12-15,ASO,LSAT,12,2025,2025-12,0,4
V25-FAC+07279,CLT105703,2025-12-15,CZ,LSAT,12,2025,2025-12,0,4
V25-FAC+07280,CLT111672,2025-12-15,ASO,LSAT,12,2025,2025-12,0,4
V25-FAC+07281,CLT110578,2025-12-15,BY,LSAT,12,2025,2025-12,0,4
V25-FAC+07282,CLT107116,2025-12-15,BY,LSAT,12,2025,2025-12,0,4
V25-FAC+07283,CLT107812,2025-12-15,BY,LSAT,12,2025,2025-12,0,4
V25-FAC+07284,CLT112151,2025-12-15,ME,LSAT,12,2025,2025-12,0,4
V25-FAC+07285,CLT112119,2025-12-15,ME,LSAT,12,2025,2025-12,0,4
V25-FAC+07286,CLT106861,2025-12-15,ME,LSAT,12,2025,2025-12,0,4
V25-FAC+07287,CLT112615,2025-12-15,HZ,LSAT,12,2025,2025-12,0,4
V25-FAC+07288,CLT113296,2025-12-15,MH,LSAT,12,2025,2025-12,0,4
V25-FAC+07289,CLT113296,2025-12-15,MH,LSAT,12,2025,2025-12,0,4
V25-FAC+07290,CLT112119,2025-12-15,ME,LSAT,12,2025,2025-12,0,4
V25-FAC+07291,CLT112119,2025-12-15,ME,LSAT,12,2025,2025-12,0,4
V25-FAC+07292,CLT112673,2025-12-15,ME,LSAT,12,2025,2025-12,0,4
V25-FAC+07293,CLT106143,2025-12-16,FAB,LSAT,12,2025,2025-12,1,4
V25-FAC+07294,CLT107845,2025-12-16,ASO,LSAT,12,2025,2025-12,1,4
V25-FAC+07295,CLT113244,2025-12-16,ASO,LSAT,12,2025,2025-12,1,4
V25-FAC+07296,CLT090166,2025-12-16,ASO,LSAT,12,2025,2025-12,1,4
V25-FAC+07297,CLT091744,2025-12-16,LSAT,LSAT,12,2025,2025-12,1,4
V25-FAC+07298,CLT113269,2025-12-16,HZ,LSAT,12,2025,2025-12,1,4
V25-FAC+07299,CLT111406,2025-12-16,IS,LSAT,12,2025,2025-12,1,4
V25-FAC+07300,CLT112477,2025-12-16,IS,LSAT,12,2025,2025-12,1,4
V25-FAC+07301,CLT112179,2025-12-16,IS,LSAT,12,2025,2025-12,1,4
V25-FAC+07302,CLT102268,2025-12-16,IS,LSAT,12,2025,2025-12,1,4
V25-FAC+07303,CLT091206,2025-12-16,ML,LSAT,12,2025,2025-12,1,4
V25-FAC+07304,CLT107899,2025-12-16,BY,LSAT,12,2025,2025-12,1,4
V25-FAC+07305,CLT083831,2025-12-16,FAB,LSAT,12,2025,2025-12,1,4
V25-FAC+07306,CLT107898,2025-12-16,BY,LSAT,12,2025,2025-12,1,4
V25-FAC+07307,CLT107898,2025-12-16,BY,LSAT,12,2025,2025-12,1,4
V25-FAC+07308,CLT111143,2025-12-18,IS,LSAT,12,2025,2025-12,3,4
V25-FAC+07309,CLT113449,2025-12-18,FAB,LSAT,12,2025,2025-12,3,4
V25-FAC+07310,CLT105980,2025-12-18,IS,LSAT,12,2025,2025-12,3,4
V25-FAC+07311,CLT110481,2025-12-18,ME,LSAT,12,2025,2025-12,3,4
V25-FAC+07312,CLT112162,2025-12-18,ME,LSAT,12,2025,2025-12,3,4
V25-FAC+07313,CLT056687,2025-12-18,LSAT,LSAT,12,2025,2025-12,3,4
V25-FAC+07314,CLT080975,2025-12-18,CZ,LSAT,12,2025,2025-12,3,4
V25-FAC+07315,CLT105703,2025-12-18,CZ,LSAT,12,2025,2025-12,3,4
V25-FAC+07316,CLT103881,2025-12-18,IS,LSAT,12,2025,2025-12,3,4
V25-FAC+07317,CLT104508,2025-12-18,IS,LSAT,12,2025,2025-12,3,4
V25-FAC+07318,CLT109675,2025-12-18,CZ,LSAT,12,2025,2025-12,3,4
V25-FAC+07319,CLT030502,2025-12-18,CZ,LSAT,12,2025,2025-12,3,4
V25-FAC+07320,CLT111375,2025-12-18,ME,LSAT,12,2025,2025-12,3,4
V25-FAC+07321,CLT101239,2025-12-18,ML,LSAT,12,2025,2025-12,3,4
V25-FAC+07322,CLT104135,2025-12-18,MH,LSAT,12,2025,2025-12,3,4
V25-FAC+07323,CLT112381,2025-12-18,ASO,LSAT,12,2025,2025-12,3,4
V25-FAC+07324,CLT110935,2025-12-18,ASO,LSAT,12,2025,2025-12,3,4
V25-FAC+07325,CLT056687,2025-12-18,LSAT,LSAT,12,2025,2025-12,3,4
V25-FAC+07326,CLT110970,2025-12-18,FAB,LSAT,12,2025,2025-12,3,4
V25-FAC+07327,CLT104508,2025-12-18,IS,LSAT,12,2025,2025-12,3,4
V25-FAC+07328,CLT056687,2025-12-18,LSAT,LSAT,12,2025,2025-12,3,4
V25-FAC+07329,CLT068613,2025-12-18,IBD,LSAT,12,2025,2025-12,3,4
V25-FAC+07330,CLT106143,2025-12-18,FAB,LSAT,12,2025,2025-12,3,4
V25-FAC+07331,CLT101092,2025-12-18,AF,LSAT,12,2025,2025-12,3,4
V25-FAC+07332,CLT056687,2025-12-19,LSAT,LSAT,12,2025,2025-12,4,4
V25-FAC+07333,CLT107149,2025-12-19,MH,LSAT,12,2025,2025-12,4,4
V25-FAC+07334,CLT113269,2025-12-19,HZ,LSAT,12,2025,2025-12,4,4
V25-FAC+07335,CLT106076,2025-12-19,IS,LSAT,12,2025,2025-12,4,4
V25-FAC+07336,CLT113463,2025-12-19,LSAT,LSAT,12,2025,2025-12,4,4
V25-FAC+07337,CLT011712,2025-12-19,ML,LSAT,12,2025,2025-12,4,4
V25-FAC+07338,CLT103881,2025-12-19,IS,LSAT,12,2025,2025-12,4,4
V25-FAC+07339,CLT102268,2025-12-19,IS,LSAT,12,2025,2025-12,4,4
V25-FAC+07340,CLT113394,2025-12-19,IS,LSAT,12,2025,2025-12,4,4
V25-FAC+07341,CLT105980,2025-12-19,IS,LSAT,12,2025,2025-12,4,4
V25-FAC+07342,CLT112877,2025-12-19,IS,LSAT,12,2025,2025-12,4,4
V25-FAC+07343,CLT112877,2025-12-19,IS,LSAT,12,2025,2025-12,4,4
V25-FAC+07344,CLT105808,2025-12-19,ASO,LSAT,12,2025,2025-12,4,4
V25-FAC+07345,CLT105808,2025-12-19,ASO,LSAT,12,2025,2025-12,4,4
V25-FAC+07346,CLT080975,2025-12-19,CZ,LSAT,12,2025,2025-12,4,4
V25-FAC+07347,CLT113431,2025-12-19,MH,LSAT,12,2025,2025-12,4,4
V25-FAC+07348,CLT079214,2025-12-19,CZ,LSAT,12,2025,2025-12,4,4
V25-FAC+07349,CLT108826,2025-12-19,CZ,LSAT,12,2025,2025-12,4,4
V25-FAC+07350,CLT112011,2025-12-19,FAB,LSAT,12,2025,2025-12,4,4
V25-FAC+07351,CLT106148,2025-12-19,CZ,LSAT,12,2025,2025-12,4,4
V25-FAC+07352,CLT107790,2025-12-19,MH,LSAT,12,2025,2025-12,4,4
V25-FAC+07353,CLT113228,2025-12-19,IS,LSAT,12,2025,2025-12,4,4
V25-FAC+07354,CLT113269,2025-12-19,HZ,LSAT,12,2025,2025-12,4,4
V25-FAC+07355,CLT104508,2025-12-19,IS,LSAT,12,2025,2025-12,4,4
V25-FAC+07356,CLT113394,2025-12-19,IS,LSAT,12,2025,2025-12,4,4
V25-FAC+07357,CLT076898,2025-12-19,ML,LSAT,12,2025,2025-12,4,4
V25-FAC+07358,CLT112381,2025-12-19,ASO,LSAT,12,2025,2025-12,4,4
V25-FAC+07359,CLT113296,2025-12-19,MH,LSAT,12,2025,2025-12,4,4
V25-FAC+07360,CLT080892,2025-12-19,ME,LSAT,12,2025,2025-12,4,4
V25-FAC+07361,CLT099325,2025-12-19,MH,LSAT,12,2025,2025-12,4,4
V25-FAC+07362,CLT112183,2025-12-19,AF,LSAT,12,2025,2025-12,4,4
V25-FAC+07363,CLT101737,2025-12-22,FAB,LSAT,12,2025,2025-12,0,4
V25-FAC+07364,CLT034078,2025-12-22,OJ,LSAT,12,2025,2025-12,0,4
V25-FAC+07365,CLT108323,2025-12-22,IS,LSAT,12,2025,2025-12,0,4
V25-FAC+07366,CLT106076,2025-12-22,IS,LSAT,12,2025,2025-12,0,4
V25-FAC+07367,CLT042889,2025-12-22,IS,LSAT,12,2025,2025-12,0,4
V25-FAC+07368,CLT112877,2025-12-22,IS,LSAT,12,2025,2025-12,0,4
V25-FAC+07369,CLT090241,2025-12-22,ML,LSAT,12,2025,2025-12,0,4
V25-FAC+07370,CLT105808,2025-12-22,ASO,LSAT,12,2025,2025-12,0,4
V25-FAC+07371,CLT112365,2025-12-22,ASO,LSAT,12,2025,2025-12,0,4
V25-FAC+07372,CLT113244,2025-12-22,ASO,LSAT,12,2025,2025-12,0,4
V25-FAC+07373,CLT105229,2025-12-22,ASO,LSAT,12,2025,2025-12,0,4
V25-FAC+07374,CLT112162,2025-12-22,ME,LSAT,12,2025,2025-12,0,4
V25-FAC+07375,CLT113368,2025-12-22,AF,LSAT,12,2025,2025-12,0,4
V25-FAC+07376,CLT113368,2025-12-22,AF,LSAT,12,2025,2025-12,0,4
V25-FAC+07377,CLT101092,2025-12-23,AF,LSAT,12,2025,2025-12,1,4
V25-FAC+07378,CLT101092,2025-12-23,AF,LSAT,12,2025,2025-12,1,4
V25-FAC+07379,CLT101737,2025-12-23,FAB,LSAT,12,2025,2025-12,1,4
V25-FAC+07380,CLT104004,2025-12-23,AF,LSAT,12,2025,2025-12,1,4
V25-FAC+07381,CLT110219,2025-12-23,HAE,LSAT,12,2025,2025-12,1,4
V25-FAC+07382,CLT110069,2025-12-23,CZ,LSAT,12,2025,2025-12,1,4
V25-FAC+07383,CLT091206,2025-12-23,ML,LSAT,12,2025,2025-12,1,4
V25-FAC+07384,CLT112011,2025-12-23,FAB,LSAT,12,2025,2025-12,1,4
V25-FAC+07385,CLT110421,2025-12-23,MH,LSAT,12,2025,2025-12,1,4
V25-FAC+07386,CLT110421,2025-12-23,MH,LSAT,12,2025,2025-12,1,4
V25-FAC+07387,CLT110421,2025-12-23,MH,LSAT,12,2025,2025-12,1,4
V25-FAC+07388,CLT111854,2025-12-23,ML,LSAT,12,2025,2025-12,1,4
V25-FAC+07390,CLT112688,2025-12-24,ASO,LSAT,12,2025,2025-12,2,4
V25-FAC+07391,CLT112324,2025-12-24,ASO,LSAT,12,2025,2025-12,2,4
V25-FAC+07392,CLT112688,2025-12-24,ASO,LSAT,12,2025,2025-12,2,4
V25-FAC+07393,CLT098308,2025-12-24,LSAT,LSAT,12,2025,2025-12,2,4
V25-FAC+07394,CLT105471,2025-12-24,IS,LSAT,12,2025,2025-12,2,4
V25-FAC+07395,CLT105471,2025-12-24,IS,LSAT,12,2025,2025-12,2,4
V25-FAC+07396,CLT109827,2025-12-24,BY,LSAT,12,2025,2025-12,2,4
V25-FAC+07397,CLT099780,2025-12-24,IS,LSAT,12,2025,2025-12,2,4
V25-FAC+07398,CLT112351,2025-12-24,BY,LSAT,12,2025,2025-12,2,4
V25-FAC+07399,CLT011712,2025-12-24,ML,LSAT,12,2025,2025-12,2,4
V25-FAC+07400,CLT012878,2025-12-24,IBD,LSAT,12,2025,2025-12,2,4
V25-FAC+07401,CLT012878,2025-12-24,IBD,LSAT,12,2025,2025-12,2,4
V25-FAC+07402,CLT109436,2025-12-24,FAB,LSAT,12,2025,2025-12,2,4
V25-FAC+07403,CLT059791,2025-12-25,FAB,LSAT,12,2025,2025-12,3,4
V25-FAC+07404,CLT059791,2025-12-25,FAB,LSAT,12,2025,2025-12,3,4
V25-FAC+07405,CLT102156,2025-12-25,FAB,LSAT,12,2025,2025-12,3,4
V25-FAC+07406,CLT057465,2025-12-25,FAB,LSAT,12,2025,2025-12,3,4
V25-FAC+07407,CLT099330,2025-12-25,IS,LSAT,12,2025,2025-12,3,4
V25-FAC+07408,CLT112401,2025-12-25,IS,LSAT,12,2025,2025-12,3,4
V25-FAC+07409,CLT109532,2025-12-25,ML,LSAT,12,2025,2025-12,3,4
V25-FAC+07410,CLT112119,2025-12-25,ME,LSAT,12,2025,2025-12,3,4
V25-FAC+07411,CLT112242,2025-12-25,IS,LSAT,12,2025,2025-12,3,4
V25-FAC+07412,CLT066258,2025-12-25,FAB,LSAT,12,2025,2025-12,3,4
V25-FAC+07413,CLT112343,2025-12-25,ASO,LSAT,12,2025,2025-12,3,4
V25-FAC+07414,CLT112429,2025-12-25,ME,LSAT,12,2025,2025-12,3,4
V25-FAC+07415,CLT112492,2025-12-25,CZ,LSAT,12,2025,2025-12,3,4
V25-FAC+07416,CLT092649,2025-12-25,ML,LSAT,12,2025,2025-12,3,4
V25-FAC+07417,CLT107280,2025-12-25,MH,LSAT,12,2025,2025-12,3,4
V25-FAC+07418,CLT109461,2025-12-25,MH,LSAT,12,2025,2025-12,3,4
V25-FAC+07419,CLT109461,2025-12-25,MH,LSAT,12,2025,2025-12,3,4
V25-FAC+07420,CLT100820,2025-12-25,ASO,LSAT,12,2025,2025-12,3,4
V25-FAC+07421,CLT107949,2025-12-26,BY,LSAT,12,2025,2025-12,4,4
V25-FAC+07422,CLT019390,2025-12-26,FAB,LSAT,12,2025,2025-12,4,4
V25-FAC+07423,CLT100521,2025-12-26,CZ,LSAT,12,2025,2025-12,4,4
V25-FAC+07424,CLT108323,2025-12-26,IS,LSAT,12,2025,2025-12,4,4
V25-FAC+07425,CLT105703,2025-12-26,CZ,LSAT,12,2025,2025-12,4,4
V25-FAC+07426,CLT079214,2025-12-26,CZ,LSAT,12,2025,2025-12,4,4
V25-FAC+07427,CLT112477,2025-12-26,IS,LSAT,12,2025,2025-12,4,4
V25-FAC+07428,CLT033306,2025-12-26,CZ,LSAT,12,2025,2025-12,4,4
V25-FAC+07429,CLT068613,2025-12-26,IBD,LSAT,12,2025,2025-12,4,4
V25-FAC+07430,CLT070730,2025-12-26,LSAT,LSAT,12,2025,2025-12,4,4
V25-FAC+07431,CLT070730,2025-12-26,LSAT,LSAT,12,2025,2025-12,4,4
V25-FAC+07432,CLT107949,2025-12-26,BY,LSAT,12,2025,2025-12,4,4
V25-FAC+07433,CLT091206,2025-12-26,ML,LSAT,12,2025,2025-12,4,4
V25-FAC+07434,CLT011712,2025-12-26,ML,LSAT,12,2025,2025-12,4,4
V25-FAC+07435,CLT100647,2025-12-26,MH,LSAT,12,2025,2025-12,4,4
V25-FAC+07436,CLT112146,2025-12-26,ME,LSAT,12,2025,2025-12,4,4
V25-FAC+07437,CLT108035,2025-12-26,ML,LSAT,12,2025,2025-12,4,4
V25-FAC+07438,CLT112146,2025-12-26,ME,LSAT,12,2025,2025-12,4,4
V25-FAC+07439,CLT112700,2025-12-28,AF,LSAT,12,2025,2025-12,6,4
V25-FAC+07440,CLT101092,2025-12-28,AF,LSAT,12,2025,2025-12,6,4
V25-FAC+07441,CLT112285,2025-12-28,AF,LSAT,12,2025,2025-12,6,4
V25-FAC+07442,CLT111034,2025-12-28,AF,LSAT,12,2025,2025-12,6,4
V25-FAC+07443,CLT112695,2025-12-28,AF,LSAT,12,2025,2025-12,6,4
V25-FAC+07444,CLT113453,2025-12-29,HZ,LSAT,12,2025,2025-12,0,4
V25-FAC+07445,CLT083831,2025-12-29,FAB,LSAT,12,2025,2025-12,0,4
V25-FAC+07446,CLT070730,2025-12-29,LSAT,LSAT,12,2025,2025-12,0,4
V25-FAC+07447,CLT070730,2025-12-29,LSAT,LSAT,12,2025,2025-12,0,4
V25-FAC+07448,CLT112355,2025-12-29,ASO,LSAT,12,2025,2025-12,0,4
V25-FAC+07449,CLT112368,2025-12-29,CZ,LSAT,12,2025,2025-12,0,4
V25-FAC+07450,CLT110970,2025-12-29,FAB,LSAT,12,2025,2025-12,0,4
V25-FAC+07451,CLT112366,2025-12-29,ASO,LSAT,12,2025,2025-12,0,4
V25-FAC+07452,CLT113431,2025-12-29,MH,LSAT,12,2025,2025-12,0,4
V25-FAC+07453,CLT107813,2025-12-29,BY,LSAT,12,2025,2025-12,0,4
V25-FAC+07454,CLT104926,2025-12-29,LSAT,LSAT,12,2025,2025-12,0,4
V25-FAC+07455,CLT107897,2025-12-29,BY,LSAT,12,2025,2025-12,0,4
V25-FAC+07456,CLT113227,2025-12-29,MH,LSAT,12,2025,2025-12,0,4
V25-FAC+07457,CLT113227,2025-12-29,MH,LSAT,12,2025,2025-12,0,4
V25-FAC+07458,CLT097609,2025-12-29,COMPTA,LSAT,12,2025,2025-12,0,4
V25-FAC+07459,CLT097609,2025-12-29,COMPTA,LSAT,12,2025,2025-12,0,4
V25-FAC+07460,CLT113187,2025-12-30,AF,LSAT,12,2025,2025-12,1,4
